,Author,ItemID(LIsting_id),Listing_title,URL,feature1_700d,feature2_Lense_edition,feature3,feature4,bundle_index,bundle_price,price_include_camera_or_not,accessory_total_price_only,Accessory_title,dict_index,gift_or_not,accessory_ask_seller_or_not,ask_title,services_or_not,brand,ind_brand,num_of_sizes,num_of_colors,Comments,sort number,chat_history,dict_index_alternative
0,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,0.0,2980.0,1.0,,,,,0.0,0.0,0.0,,0,,,,1.0,,
1,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,700D行货原装电池,DC01,1.0,0.0,0.0,0.0,,0,,,,2.0,,
2,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,专用相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,3.0,,
3,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,高清贴膜,MO08,0.0,0.0,0.0,0.0,,0,,,,4.0,,
4,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,品牌高速读卡器,DK03,0.0,0.0,0.0,0.0,,0,,,,5.0,,
5,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,镜头擦布,BU07,0.0,0.0,0.0,0.0,,0,,,,6.0,,
6,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,八爪鱼相机架,SJ28,0.0,0.0,0.0,0.0,,0,,,,7.0,,
7,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,专用清洁笔,JB04,0.0,0.0,0.0,0.0,,0,,,,8.0,,
8,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,清洁气吹,QC02,0.0,0.0,0.0,0.0,,0,,,,9.0,,
9,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,擦镜纸,JZ03,0.0,0.0,0.0,0.0,,0,,,,10.0,,
10,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,镜头盖防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,11.0,,
11,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,12.0,,
12,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,无线遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,13.0,,
13,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,对应镜头的专用UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,14.0,,
14,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,遮光罩,ZG01,1.0,0.0,0.0,0.0,,0,,,,15.0,,
15,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,1.0,3180.0,1.0,,星光镜,GJ01,1.0,0.0,0.0,0.0,,0,,,,16.0,,
16,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,原装高速C10闪迪8G卡,CC06,0.0,0.0,0.0,0.0,,0,,,,17.0,,
17,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,700D行货原装电池,DC01,1.0,0.0,0.0,0.0,,0,,,,18.0,,
18,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,专用相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,19.0,,
19,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,高清贴膜,MO08,0.0,0.0,0.0,0.0,,0,,,,20.0,,
20,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,品牌高速读卡器,DK03,0.0,0.0,0.0,0.0,,0,,,,21.0,,
21,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,镜头擦布,BU07,0.0,0.0,0.0,0.0,,0,,,,22.0,,
22,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,八爪鱼相机架,SJ28,0.0,0.0,0.0,0.0,,0,,,,23.0,,
23,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,专用清洁笔,JB04,0.0,0.0,0.0,0.0,,0,,,,24.0,,
24,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,清洁气吹,QC02,0.0,0.0,0.0,0.0,,0,,,,25.0,,
25,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,擦镜纸,JZ03,0.0,0.0,0.0,0.0,,0,,,,26.0,,
26,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,镜头盖防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,27.0,,
27,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,28.0,,
28,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,无线遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,29.0,,
29,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,对应镜头的专用UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,30.0,,
30,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,遮光罩,ZG01,1.0,0.0,0.0,0.0,,0,,,,31.0,,
31,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,2.0,3220.0,1.0,,星光镜,GJ01,1.0,0.0,0.0,0.0,,0,,,,32.0,,
32,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,原装高速C10闪迪16G卡,CC07,0.0,0.0,0.0,0.0,,0,,,,33.0,,
33,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,700D行货原装电池,DC01,1.0,0.0,0.0,0.0,,0,,,,34.0,,
34,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,专用相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,35.0,,
35,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,高清贴膜,MO08,0.0,0.0,0.0,0.0,,0,,,,36.0,,
36,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,品牌高速读卡器,DK03,0.0,0.0,0.0,0.0,,0,,,,37.0,,
37,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,镜头擦布,BU07,0.0,0.0,0.0,0.0,,0,,,,38.0,,
38,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,八爪鱼相机架,SJ28,0.0,0.0,0.0,0.0,,0,,,,39.0,,
39,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,专用清洁笔,JB04,0.0,0.0,0.0,0.0,,0,,,,40.0,,
40,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,清洁气吹,QC02,0.0,0.0,0.0,0.0,,0,,,,41.0,,
41,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,擦镜纸,JZ03,0.0,0.0,0.0,0.0,,0,,,,42.0,,
42,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,镜头盖防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,43.0,,
43,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,44.0,,
44,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,无线遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,45.0,,
45,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,对应镜头的专用UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,46.0,,
46,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,遮光罩,ZG01,1.0,0.0,0.0,0.0,,0,,,,47.0,,
47,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,3.0,3240.0,1.0,,星光镜,GJ01,1.0,0.0,0.0,0.0,,0,,,,48.0,,
48,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,原装高速C10闪迪32G卡,CC08,0.0,0.0,0.0,0.0,,0,,,,49.0,,
49,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,700D行货原装电池,DC01,1.0,0.0,0.0,0.0,,0,,,,50.0,,
50,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,专用相机包,XB07,0.0,0.0,0.0,0.0,,0,,,,51.0,,
51,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,高清贴膜,MO08,0.0,0.0,0.0,0.0,,0,,,,52.0,,
52,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,品牌高速读卡器,DK03,0.0,0.0,0.0,0.0,,0,,,,53.0,,
53,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,镜头擦布,BU07,0.0,0.0,0.0,0.0,,0,,,,54.0,,
54,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,八爪鱼相机架,SJ28,0.0,0.0,0.0,0.0,,0,,,,55.0,,
55,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,专用清洁笔,JB04,0.0,0.0,0.0,0.0,,0,,,,56.0,,
56,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,清洁气吹,QC02,0.0,0.0,0.0,0.0,,0,,,,57.0,,
57,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,擦镜纸,JZ03,0.0,0.0,0.0,0.0,,0,,,,58.0,,
58,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,镜头盖防丢绳,FD01,0.0,0.0,0.0,0.0,,0,,,,59.0,,
59,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,水平仪,SP01,0.0,0.0,0.0,0.0,,0,,,,60.0,,
60,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,无线遥控器,YK01,1.0,0.0,0.0,0.0,,0,,,,61.0,,
61,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,对应镜头的专用UV镜,UV01,1.0,0.0,0.0,0.0,,0,,,,62.0,,
62,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,遮光罩,ZG01,1.0,0.0,0.0,0.0,,0,,,,63.0,,
63,Juexiao,44021641588.0,Canon/佳能 EOS 700D 套机 18-55STM 专业单反相机 正品全国联保,http://world.taobao.com/item/44021641588.htm#detail,国行,18-55,,,4.0,3280.0,1.0,,星光镜,GJ01,1.0,0.0,0.0,0.0,,0,,,,64.0,,
64,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,0.0,2840.0,1.0,,,,,0.0,0.0,0.0,,0,,,,65.0,,
65,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,闪迪 8G 200X 30M/S SD卡,CC38,0.0,0.0,0.0,0.0,,0,,,,66.0,,
66,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,品牌读卡器,DK01,0.0,0.0,0.0,0.0,,0,,,,67.0,,
67,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,高级单肩加厚防水单反包,XB52,0.0,0.0,0.0,0.0,,0,,,,68.0,,
68,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,清洁套装 锐玛CL-301,QT01,0.0,0.0,0.0,0.0,,0,,,,69.0,,
69,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,专用金刚屏,FH01,0.0,0.0,0.0,0.0,,0,,,,70.0,,
70,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,Fro 佳能自拍遥控器,YK14,0.0,0.0,0.0,0.0,,0,,,,71.0,,
71,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,NISI 58mm 单层镀膜UV,UV26,0.0,0.0,0.0,0.0,,0,,,,72.0,,
72,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,国产Fro EW-63C莲花遮光罩,ZG20,1.0,0.0,0.0,0.0,,0,,,,73.0,,
73,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,1.0,3180.0,1.0,,高级镜头袋,DZ02,1.0,0.0,0.0,0.0,,0,,,,74.0,,
74,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,闪迪 16G 200X 30M/S SD卡,CC39,0.0,0.0,0.0,0.0,,0,,,,75.0,,
75,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,品牌读卡器,DK01,0.0,0.0,0.0,0.0,,0,,,,76.0,,
76,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,高级单肩加厚防水单反包,XB52,0.0,0.0,0.0,0.0,,0,,,,77.0,,
77,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,清洁套装 锐玛CL-301,QT01,0.0,0.0,0.0,0.0,,0,,,,78.0,,
78,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,专用金刚屏,FH01,0.0,0.0,0.0,0.0,,0,,,,79.0,,
79,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,Fro 佳能自拍遥控器,YK14,0.0,0.0,0.0,0.0,,0,,,,80.0,,
80,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,NISI 58mm 单层镀膜UV,UV26,0.0,0.0,0.0,0.0,,0,,,,81.0,,
81,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,国产Fro EW-63C莲花遮光罩,ZG20,1.0,0.0,0.0,0.0,,0,,,,82.0,,
82,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,2.0,3230.0,1.0,,高级镜头袋,DZ02,1.0,0.0,0.0,0.0,,0,,,,83.0,,
83,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,闪迪 32G 200X 30M/S SD卡,CC40,0.0,0.0,0.0,0.0,,0,,,,84.0,,
84,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,品牌读卡器,DK01,0.0,0.0,0.0,0.0,,0,,,,85.0,,
85,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,高级单肩加厚防水单反包,XB52,0.0,0.0,0.0,0.0,,0,,,,86.0,,
86,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,清洁套装 锐玛CL-301,QT01,0.0,0.0,0.0,0.0,,0,,,,87.0,,
87,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,专用金刚屏,FH01,0.0,0.0,0.0,0.0,,0,,,,88.0,,
88,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,Fro 佳能自拍遥控器,YK14,0.0,0.0,0.0,0.0,,0,,,,89.0,,
89,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,NISI 58mm 单层镀膜UV,UV26,0.0,0.0,0.0,0.0,,0,,,,90.0,,
90,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,国产Fro EW-63C莲花遮光罩,ZG20,1.0,0.0,0.0,0.0,,0,,,,91.0,,
91,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,3.0,3260.0,1.0,,高级镜头袋,DZ02,1.0,0.0,0.0,0.0,,0,,,,92.0,,
92,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,闪迪 8G 200X 30M/S SD卡,CC38,0.0,0.0,0.0,0.0,,0,,,,93.0,,
93,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,品牌读卡器,DK01,0.0,0.0,0.0,0.0,,0,,,,94.0,,
94,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,高级单肩加厚防水单反包,XB52,0.0,0.0,0.0,0.0,,0,,,,95.0,,
95,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,清洁套装 锐玛CL-301,QT01,0.0,0.0,0.0,0.0,,0,,,,96.0,,
96,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,专用金刚屏,FH01,0.0,0.0,0.0,0.0,,0,,,,97.0,,
97,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,Fro 佳能自拍遥控器,YK14,0.0,0.0,0.0,0.0,,0,,,,98.0,,
98,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,NISI 58mm 单层镀膜UV,UV26,0.0,0.0,0.0,0.0,,0,,,,99.0,,
99,Juexiao,18999829018.0,佳能CANON EOS 700D单反相机套机EF-S 18-55MM,http://world.taobao.com/item/18999829018.htm#detail,港行,18-55,,,4.0,3260.0,1.0,,国产Fro EW-63C莲花遮光罩,ZG20,1.0,0.0,0.0,0.0,,0,,,,100.0,,
